tanggal,KASUS,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,PROVINSI
2021-03-04,4,0,2,2,7078,5717,276,1085,NUSA TENGGARA BARAT
2021-03-05,27,1,1,25,7105,5718,277,1110,NUSA TENGGARA BARAT
2021-03-06,2,1,22,-21,7107,5740,278,1089,NUSA TENGGARA BARAT
2021-03-07,13,0,1,12,7120,5741,278,1101,NUSA TENGGARA BARAT
2021-03-08,1,0,1,0,7121,5742,278,1101,NUSA TENGGARA BARAT
2021-03-09,7,0,4,3,7128,5746,278,1104,NUSA TENGGARA BARAT
2021-03-10,17,0,76,-59,7145,5822,278,1045,NUSA TENGGARA BARAT
2021-03-11,0,0,3,-3,7145,5825,278,1042,NUSA TENGGARA BARAT
2021-03-12,1,1,0,0,7146,5825,279,1042,NUSA TENGGARA BARAT
2021-03-13,16,0,9,7,7162,5834,279,1049,NUSA TENGGARA BARAT
2021-03-14,58,0,0,58,7220,5834,279,1107,NUSA TENGGARA BARAT
2021-03-15,33,1,5,27,7253,5839,280,1134,NUSA TENGGARA BARAT
2021-03-16,1,0,0,1,7254,5839,280,1135,NUSA TENGGARA BARAT
2021-03-17,22,0,1,21,7276,5840,280,1156,NUSA TENGGARA BARAT
2021-03-18,53,0,23,30,7329,5863,280,1186,NUSA TENGGARA BARAT
2021-03-19,26,0,15,11,7355,5878,280,1197,NUSA TENGGARA BARAT
2021-03-20,38,2,2,34,7393,5880,282,1231,NUSA TENGGARA BARAT
2021-03-21,26,0,5,21,7419,5885,282,1252,NUSA TENGGARA BARAT
2021-03-22,50,1,41,8,7469,5926,283,1260,NUSA TENGGARA BARAT
2021-03-23,11,0,1,10,7480,5927,283,1270,NUSA TENGGARA BARAT
2021-03-24,31,0,4,27,7511,5931,283,1297,NUSA TENGGARA BARAT
2021-03-25,28,0,9,19,7539,5940,283,1316,NUSA TENGGARA BARAT
2021-03-26,14,0,0,14,7553,5940,283,1330,NUSA TENGGARA BARAT
2021-03-27,28,3,5,20,7581,5945,286,1350,NUSA TENGGARA BARAT
2021-03-28,5,0,0,5,7586,5945,286,1355,NUSA TENGGARA BARAT
2021-03-29,28,2,8,18,7614,5953,288,1373,NUSA TENGGARA BARAT
2021-03-30,45,2,62,-19,7659,6015,290,1354,NUSA TENGGARA BARAT
2021-03-31,34,0,10,24,7693,6025,290,1378,NUSA TENGGARA BARAT
2021-04-01,9,2,2,5,7702,6027,292,1383,NUSA TENGGARA BARAT
2021-04-02,15,0,8,7,7717,6035,292,1390,NUSA TENGGARA BARAT
2021-04-03,15,0,0,15,7732,6035,292,1405,NUSA TENGGARA BARAT
2021-04-04,15,1,0,14,7747,6035,293,1419,NUSA TENGGARA BARAT
2021-04-05,26,1,0,25,7773,6035,294,1444,NUSA TENGGARA BARAT
2021-04-06,5,1,1,3,7778,6036,295,1447,NUSA TENGGARA BARAT
2021-04-07,21,0,10,11,7799,6046,295,1458,NUSA TENGGARA BARAT
2021-04-08,37,1,4,32,7836,6050,296,1490,NUSA TENGGARA BARAT
2021-04-09,18,0,0,18,7854,6050,296,1508,NUSA TENGGARA BARAT
2021-04-10,11,0,18,-7,7865,6068,296,1501,NUSA TENGGARA BARAT
2021-04-11,16,0,3,13,7881,6071,296,1514,NUSA TENGGARA BARAT
2021-04-12,25,0,0,25,7906,6071,296,1539,NUSA TENGGARA BARAT
2021-04-13,5,0,40,-35,7911,6111,296,1504,NUSA TENGGARA BARAT
2021-04-14,19,0,4,15,7930,6115,296,1519,NUSA TENGGARA BARAT
2021-04-15,26,0,0,26,7956,6115,296,1545,NUSA TENGGARA BARAT
2021-04-16,70,0,3,67,8026,6118,296,1612,NUSA TENGGARA BARAT
2021-04-17,27,3,21,3,8053,6139,299,1615,NUSA TENGGARA BARAT
2021-04-18,0,0,1,-1,8053,6140,299,1614,NUSA TENGGARA BARAT
2021-04-19,42,0,4,38,8095,6144,299,1652,NUSA TENGGARA BARAT
2021-04-20,16,0,0,16,8111,6144,299,1668,NUSA TENGGARA BARAT
2021-04-21,37,0,14,23,8148,6158,299,1691,NUSA TENGGARA BARAT
2021-04-22,14,1,0,13,8162,6158,300,1704,NUSA TENGGARA BARAT
2021-04-23,1,0,10,-9,8163,6168,300,1695,NUSA TENGGARA BARAT
2021-04-24,0,1,0,-1,8163,6168,301,1694,NUSA TENGGARA BARAT
2021-04-25,3,0,0,3,8166,6168,301,1697,NUSA TENGGARA BARAT
2021-04-26,43,0,8,35,8209,6176,301,1732,NUSA TENGGARA BARAT
2021-04-27,46,1,5,40,8255,6181,302,1772,NUSA TENGGARA BARAT
2021-04-28,39,1,42,-4,8294,6223,303,1768,NUSA TENGGARA BARAT
2021-04-29,29,8,50,-29,8323,6273,311,1739,NUSA TENGGARA BARAT
2021-04-30,52,0,26,26,8375,6299,311,1765,NUSA TENGGARA BARAT
2021-05-01,17,0,27,-10,8392,6326,311,1755,NUSA TENGGARA BARAT
2021-05-02,24,1,6,17,8416,6332,312,1772,NUSA TENGGARA BARAT
2021-05-03,107,2,25,80,8523,6357,314,1852,NUSA TENGGARA BARAT
2021-05-04,23,5,22,-4,8546,6379,319,1848,NUSA TENGGARA BARAT
2021-05-05,20,10,0,10,8566,6379,329,1858,NUSA TENGGARA BARAT
2021-05-06,14,0,14,0,8580,6393,329,1858,NUSA TENGGARA BARAT
2021-05-07,24,1,8,15,8604,6401,330,1873,NUSA TENGGARA BARAT
2021-05-08,17,0,1,16,8621,6402,330,1889,NUSA TENGGARA BARAT
2021-05-09,0,0,1,-1,8621,6403,330,1888,NUSA TENGGARA BARAT
2021-05-10,22,1,2,19,8643,6405,331,1907,NUSA TENGGARA BARAT
2021-05-11,10,2,10,-2,8653,6415,333,1905,NUSA TENGGARA BARAT
2021-05-12,16,0,0,16,8669,6415,333,1921,NUSA TENGGARA BARAT
2021-05-13,2,0,0,2,8671,6415,333,1923,NUSA TENGGARA BARAT
2021-05-14,11,0,6,5,8682,6421,333,1928,NUSA TENGGARA BARAT
2021-05-15,2,0,0,2,8684,6421,333,1930,NUSA TENGGARA BARAT
2021-05-16,16,0,1,15,8700,6422,333,1945,NUSA TENGGARA BARAT
2021-05-17,10,0,0,10,8710,6422,333,1955,NUSA TENGGARA BARAT
2021-05-18,42,1,42,-1,8752,6464,334,1954,NUSA TENGGARA BARAT
2021-05-19,44,1,5,38,8796,6469,335,1992,NUSA TENGGARA BARAT
2021-05-20,11,1,9,1,8807,6478,336,1993,NUSA TENGGARA BARAT
2021-05-21,32,3,3,26,8839,6481,339,2019,NUSA TENGGARA BARAT
2021-05-22,24,0,17,7,8863,6498,339,2026,NUSA TENGGARA BARAT
2021-05-23,23,0,0,23,8886,6498,339,2049,NUSA TENGGARA BARAT
2021-05-24,20,0,7,13,8906,6505,339,2062,NUSA TENGGARA BARAT
2021-05-25,14,0,3,11,8920,6508,339,2073,NUSA TENGGARA BARAT
2021-05-26,19,4,0,15,8939,6508,343,2088,NUSA TENGGARA BARAT
2021-05-27,10,1,2,7,8949,6510,344,2095,NUSA TENGGARA BARAT
2021-05-28,358,1,402,-45,9307,6912,345,2050,NUSA TENGGARA BARAT
2021-05-29,35,1,8,26,9342,6920,346,2076,NUSA TENGGARA BARAT
2021-05-30,60,9,79,-28,9402,6999,355,2048,NUSA TENGGARA BARAT
2021-05-31,204,7,87,110,9606,7086,362,2158,NUSA TENGGARA BARAT
2021-06-01,65,4,86,-25,9671,7172,366,2133,NUSA TENGGARA BARAT
2021-06-02,97,6,145,-54,9768,7317,372,2079,NUSA TENGGARA BARAT
2021-06-03,52,2,52,-2,9820,7369,374,2077,NUSA TENGGARA BARAT
2021-06-04,63,4,45,14,9883,7414,378,2091,NUSA TENGGARA BARAT
2021-06-05,25,3,35,-13,9908,7449,381,2078,NUSA TENGGARA BARAT
2021-06-06,17,4,1,12,9925,7450,385,2090,NUSA TENGGARA BARAT
2021-06-07,45,5,84,-44,9970,7534,390,2046,NUSA TENGGARA BARAT
2021-06-08,61,2,48,11,10031,7582,392,2057,NUSA TENGGARA BARAT
2021-06-09,40,0,21,19,10071,7603,392,2076,NUSA TENGGARA BARAT
2021-06-10,32,3,26,3,10103,7629,395,2079,NUSA TENGGARA BARAT
2021-06-11,15,0,45,-30,10118,7674,395,2049,NUSA TENGGARA BARAT
2021-06-12,12,0,17,-5,10130,7691,395,2044,NUSA TENGGARA BARAT
2021-06-13,8,0,5,3,10138,7696,395,2047,NUSA TENGGARA BARAT
2021-06-14,6,0,14,-8,10144,7710,395,2039,NUSA TENGGARA BARAT
2021-06-15,35,1,160,-126,10179,7870,396,1913,NUSA TENGGARA BARAT
2021-06-16,5,0,30,-25,10184,7900,396,1888,NUSA TENGGARA BARAT
2021-06-17,16,0,294,-278,10200,8194,396,1610,NUSA TENGGARA BARAT
2021-06-18,19,0,165,-146,10219,8359,396,1464,NUSA TENGGARA BARAT
2021-06-19,33,0,16,17,10252,8375,396,1481,NUSA TENGGARA BARAT
2021-06-20,10,0,65,-55,10262,8440,396,1426,NUSA TENGGARA BARAT
2021-06-21,17,0,24,-7,10279,8464,396,1419,NUSA TENGGARA BARAT
2021-06-22,7,0,34,-27,10286,8498,396,1392,NUSA TENGGARA BARAT
2021-06-23,16,1,56,-41,10302,8554,397,1351,NUSA TENGGARA BARAT
2021-06-24,7,0,26,-19,10309,8580,397,1332,NUSA TENGGARA BARAT
2021-06-25,6,0,28,-22,10315,8608,397,1310,NUSA TENGGARA BARAT
2021-06-26,5,10,46,-51,10320,8654,407,1259,NUSA TENGGARA BARAT
2021-06-27,14,0,28,-14,10334,8682,407,1245,NUSA TENGGARA BARAT
2021-06-28,32,0,102,-70,10366,8784,407,1175,NUSA TENGGARA BARAT
2021-06-29,66,0,57,9,10432,8841,407,1184,NUSA TENGGARA BARAT
2021-06-30,7,0,79,-72,10439,8920,407,1112,NUSA TENGGARA BARAT
2021-07-01,114,0,41,73,10553,8961,407,1185,NUSA TENGGARA BARAT
2021-07-02,21,0,67,-46,10574,9028,407,1139,NUSA TENGGARA BARAT
2021-07-03,19,0,11,8,10593,9039,407,1147,NUSA TENGGARA BARAT
2021-07-04,7,0,7,0,10600,9046,407,1147,NUSA TENGGARA BARAT
2021-07-05,53,1,59,-7,10653,9105,408,1140,NUSA TENGGARA BARAT
2021-07-06,94,1,62,31,10747,9167,409,1171,NUSA TENGGARA BARAT
2021-07-07,41,0,10,31,10788,9177,409,1202,NUSA TENGGARA BARAT
2021-07-08,17,1,16,0,10805,9193,410,1202,NUSA TENGGARA BARAT
2021-07-09,7,0,3,4,10812,9196,410,1206,NUSA TENGGARA BARAT
2021-07-10,164,0,55,109,10976,9251,410,1315,NUSA TENGGARA BARAT
2021-07-11,401,0,43,358,11377,9294,410,1673,NUSA TENGGARA BARAT
2021-07-12,174,1,227,-54,11551,9521,411,1619,NUSA TENGGARA BARAT
2021-07-13,310,4,501,-195,11861,10022,415,1424,NUSA TENGGARA BARAT
2021-07-14,192,7,86,99,12053,10108,422,1523,NUSA TENGGARA BARAT
2021-07-15,296,4,88,204,12349,10196,426,1727,NUSA TENGGARA BARAT
2021-07-16,194,2,161,31,12543,10357,428,1758,NUSA TENGGARA BARAT
2021-07-17,301,6,171,124,12844,10528,434,1882,NUSA TENGGARA BARAT
2021-07-18,277,2,164,111,13121,10692,436,1993,NUSA TENGGARA BARAT
2021-07-19,188,1,253,-66,13309,10945,437,1927,NUSA TENGGARA BARAT
2021-07-20,267,2,72,193,13576,11017,439,2120,NUSA TENGGARA BARAT
2021-07-21,165,4,185,-24,13741,11202,443,2096,NUSA TENGGARA BARAT
2021-07-22,302,4,247,51,14043,11449,447,2147,NUSA TENGGARA BARAT
2021-07-23,240,0,178,62,14283,11627,447,2209,NUSA TENGGARA BARAT
2021-07-24,93,0,260,-167,14376,11887,447,2042,NUSA TENGGARA BARAT
2021-07-25,103,0,199,-96,14479,12086,447,1946,NUSA TENGGARA BARAT
2021-07-26,107,2,294,-189,14586,12380,449,1757,NUSA TENGGARA BARAT
2021-07-27,159,2,226,-69,14745,12606,451,1688,NUSA TENGGARA BARAT
2021-07-28,227,4,237,-14,14972,12843,455,1674,NUSA TENGGARA BARAT
2021-07-29,263,2,257,4,15235,13100,457,1678,NUSA TENGGARA BARAT
2021-07-30,273,3,295,-25,15508,13395,460,1653,NUSA TENGGARA BARAT
2021-07-31,324,2,216,106,15832,13611,462,1759,NUSA TENGGARA BARAT
2021-08-01,206,2,226,-22,16038,13837,464,1737,NUSA TENGGARA BARAT
2021-08-02,121,1,226,-106,16159,14063,465,1631,NUSA TENGGARA BARAT
2021-08-03,198,4,300,-106,16357,14363,469,1525,NUSA TENGGARA BARAT
2021-08-04,204,4,216,-16,16561,14579,473,1509,NUSA TENGGARA BARAT
2021-08-05,170,0,210,-40,16731,14789,473,1469,NUSA TENGGARA BARAT
2021-08-06,174,4,174,-4,16905,14963,477,1465,NUSA TENGGARA BARAT
2021-08-07,222,3,272,-53,17127,15235,480,1412,NUSA TENGGARA BARAT
2021-08-08,175,4,190,-19,17302,15425,484,1393,NUSA TENGGARA BARAT
2021-08-09,230,3,231,-4,17532,15656,487,1389,NUSA TENGGARA BARAT
2021-08-10,181,4,237,-60,17713,15893,491,1329,NUSA TENGGARA BARAT
2021-08-11,177,3,148,26,17890,16041,494,1355,NUSA TENGGARA BARAT
2021-08-12,159,5,112,42,18049,16153,499,1397,NUSA TENGGARA BARAT
2021-08-13,309,6,211,92,18358,16364,505,1489,NUSA TENGGARA BARAT
2021-08-14,190,5,179,6,18548,16543,510,1495,NUSA TENGGARA BARAT
2021-08-15,174,7,208,-41,18722,16751,517,1454,NUSA TENGGARA BARAT
2021-08-16,200,4,248,-52,18922,16999,521,1402,NUSA TENGGARA BARAT
2021-08-17,165,3,212,-50,19087,17211,524,1352,NUSA TENGGARA BARAT
2021-08-18,107,5,203,-101,19194,17414,529,1251,NUSA TENGGARA BARAT
2021-08-19,178,5,133,40,19372,17547,534,1291,NUSA TENGGARA BARAT
2021-08-20,152,6,133,13,19524,17680,540,1304,NUSA TENGGARA BARAT
2021-08-21,100,4,132,-36,19624,17812,544,1268,NUSA TENGGARA BARAT
2021-08-22,160,4,208,-52,19784,18020,548,1216,NUSA TENGGARA BARAT
2021-08-23,121,10,183,-72,19905,18203,558,1144,NUSA TENGGARA BARAT
2021-08-24,157,6,160,-9,20062,18363,564,1135,NUSA TENGGARA BARAT
2021-08-25,162,7,205,-50,20224,18568,571,1085,NUSA TENGGARA BARAT
2021-08-26,116,1,180,-65,20340,18748,572,1020,NUSA TENGGARA BARAT
2021-08-27,155,4,145,6,20495,18893,576,1026,NUSA TENGGARA BARAT
2021-08-28,63,2,149,-88,20558,19042,578,938,NUSA TENGGARA BARAT
2021-08-29,59,1,92,-34,20617,19134,579,904,NUSA TENGGARA BARAT
2021-08-30,65,4,97,-36,20682,19231,583,868,NUSA TENGGARA BARAT
2021-08-31,94,6,119,-31,20776,19350,589,837,NUSA TENGGARA BARAT
2021-09-01,98,4,110,-16,20874,19460,593,821,NUSA TENGGARA BARAT
2021-09-02,86,2,109,-25,20960,19569,595,796,NUSA TENGGARA BARAT
2021-09-03,79,2,102,-25,21039,19671,597,771,NUSA TENGGARA BARAT
2021-09-04,64,3,73,-12,21103,19744,600,759,NUSA TENGGARA BARAT
2021-09-05,58,1,75,-18,21161,19819,601,741,NUSA TENGGARA BARAT
2021-09-06,35,5,88,-58,21196,19907,606,683,NUSA TENGGARA BARAT
2021-09-07,71,4,94,-27,21267,20001,610,656,NUSA TENGGARA BARAT
2021-09-08,61,2,70,-11,21328,20071,612,645,NUSA TENGGARA BARAT
2021-09-09,59,5,97,-43,21387,20168,617,602,NUSA TENGGARA BARAT
2021-09-10,63,1,101,-39,21450,20269,618,563,NUSA TENGGARA BARAT
2021-09-11,57,3,85,-31,21507,20354,621,532,NUSA TENGGARA BARAT
2021-09-12,47,3,81,-37,21554,20435,624,495,NUSA TENGGARA BARAT
2021-09-13,18,4,49,-35,21572,20484,628,460,NUSA TENGGARA BARAT
2021-09-14,43,6,79,-42,21615,20563,634,418,NUSA TENGGARA BARAT
2021-09-15,38,2,73,-37,21653,20636,636,381,NUSA TENGGARA BARAT
2021-09-16,28,1,55,-28,21681,20691,637,353,NUSA TENGGARA BARAT
2021-09-17,39,3,51,-15,21720,20742,640,338,NUSA TENGGARA BARAT
2021-09-18,41,1,37,3,21761,20779,641,341,NUSA TENGGARA BARAT
2021-09-19,26,0,33,-7,21787,20812,641,334,NUSA TENGGARA BARAT
2021-09-20,11,1,31,-21,21798,20843,642,313,NUSA TENGGARA BARAT
2021-09-21,24,4,42,-22,21822,20885,646,291,NUSA TENGGARA BARAT
2021-09-22,31,1,31,-1,21853,20916,647,290,NUSA TENGGARA BARAT
2021-09-23,37,0,46,-9,21890,20962,647,281,NUSA TENGGARA BARAT
2021-09-24,21,1,30,-10,21911,20992,648,271,NUSA TENGGARA BARAT
2021-09-25,16,0,19,-3,21927,21011,648,268,NUSA TENGGARA BARAT
2021-09-26,13,0,26,-13,21940,21037,648,255,NUSA TENGGARA BARAT
2021-09-27,10,0,23,-13,21950,21060,648,242,NUSA TENGGARA BARAT
2021-09-28,29,2,38,-11,21979,21098,650,231,NUSA TENGGARA BARAT
2021-09-29,19,2,13,4,21998,21111,652,235,NUSA TENGGARA BARAT
2021-09-30,19,0,20,-1,22017,21131,652,234,NUSA TENGGARA BARAT
2021-10-01,21,1,23,-3,22038,21154,653,231,NUSA TENGGARA BARAT
2021-10-02,19,0,19,0,22057,21173,653,231,NUSA TENGGARA BARAT
2021-10-03,6,0,22,-16,22063,21195,653,215,NUSA TENGGARA BARAT
2021-10-04,10,2,19,-11,22073,21214,655,204,NUSA TENGGARA BARAT
2021-10-05,10,1,17,-8,22083,21231,656,196,NUSA TENGGARA BARAT
2021-10-06,10,2,12,-4,22093,21243,658,192,NUSA TENGGARA BARAT
2021-10-07,11,0,9,2,22104,21252,658,194,NUSA TENGGARA BARAT
2021-10-08,6,0,10,-4,22110,21262,658,190,NUSA TENGGARA BARAT
2021-10-09,11,1,24,-14,22121,21286,659,176,NUSA TENGGARA BARAT
2021-10-10,6,0,20,-14,22127,21306,659,162,NUSA TENGGARA BARAT
2021-10-11,12,2,24,-14,22139,21330,661,148,NUSA TENGGARA BARAT
2021-10-12,9,0,8,1,22148,21338,661,149,NUSA TENGGARA BARAT
2021-10-13,9,0,21,-12,22157,21359,661,137,NUSA TENGGARA BARAT
2021-10-14,6,1,1,4,22163,21360,662,141,NUSA TENGGARA BARAT
2021-10-15,9,0,7,2,22172,21367,662,143,NUSA TENGGARA BARAT
2021-10-16,11,0,6,5,22183,21373,662,148,NUSA TENGGARA BARAT
2021-10-17,9,0,3,6,22192,21376,662,154,NUSA TENGGARA BARAT
2021-10-18,0,0,1,-1,22192,21377,662,153,NUSA TENGGARA BARAT
2021-10-19,8,1,8,-1,22200,21385,663,152,NUSA TENGGARA BARAT
2021-10-20,11,0,3,8,22211,21388,663,160,NUSA TENGGARA BARAT
2021-10-21,6,0,9,-3,22217,21397,663,157,NUSA TENGGARA BARAT
2021-10-22,4,0,12,-8,22221,21409,663,149,NUSA TENGGARA BARAT
2021-10-23,5,0,1,4,22226,21410,663,153,NUSA TENGGARA BARAT
2021-10-24,3,0,6,-3,22229,21416,663,150,NUSA TENGGARA BARAT
2021-10-25,4,0,34,-30,22233,21450,663,120,NUSA TENGGARA BARAT
2021-10-26,0,0,20,-20,22233,21470,663,100,NUSA TENGGARA BARAT
2021-10-27,6,0,7,-1,22239,21477,663,99,NUSA TENGGARA BARAT
2021-10-28,8,0,4,4,22247,21481,663,103,NUSA TENGGARA BARAT
2021-10-29,3,0,9,-6,22250,21490,663,97,NUSA TENGGARA BARAT
2021-10-30,2,1,6,-5,22252,21496,664,92,NUSA TENGGARA BARAT
2021-10-31,1,0,7,-6,22253,21503,664,86,NUSA TENGGARA BARAT
2021-11-01,1,0,4,-3,22254,21507,664,83,NUSA TENGGARA BARAT
2021-11-02,6,0,2,4,22260,21509,664,87,NUSA TENGGARA BARAT
2021-11-03,1,0,4,-3,22261,21513,664,84,NUSA TENGGARA BARAT
2021-11-04,1,0,6,-5,22262,21519,664,79,NUSA TENGGARA BARAT
2021-11-05,1,0,1,0,22263,21520,664,79,NUSA TENGGARA BARAT
2021-11-06,2,0,2,0,22265,21522,664,79,NUSA TENGGARA BARAT
2021-11-07,3,0,2,1,22268,21524,664,80,NUSA TENGGARA BARAT
2021-11-08,1,1,7,-7,22269,21531,665,73,NUSA TENGGARA BARAT
2021-11-09,1,0,0,1,22270,21531,665,74,NUSA TENGGARA BARAT
2021-11-10,2,0,0,2,22272,21531,665,76,NUSA TENGGARA BARAT
2021-11-11,1,0,3,-2,22273,21534,665,74,NUSA TENGGARA BARAT
2021-11-12,4,0,9,-5,22277,21543,665,69,NUSA TENGGARA BARAT
2021-11-13,2,0,0,2,22279,21543,665,71,NUSA TENGGARA BARAT
2021-11-14,3,0,4,-1,22282,21547,665,70,NUSA TENGGARA BARAT
2021-11-15,1,0,2,-1,22283,21549,665,69,NUSA TENGGARA BARAT
2021-11-16,0,0,1,-1,22283,21550,665,68,NUSA TENGGARA BARAT
2021-11-17,0,0,1,-1,22283,21551,665,67,NUSA TENGGARA BARAT
2021-11-18,1,0,0,1,22284,21551,665,68,NUSA TENGGARA BARAT
2021-11-19,5,0,0,5,22289,21551,665,73,NUSA TENGGARA BARAT
2021-11-20,0,1,5,-6,22289,21556,666,67,NUSA TENGGARA BARAT
2021-11-21,1,0,0,1,22290,21556,666,68,NUSA TENGGARA BARAT
2021-11-22,4,0,4,0,22294,21560,666,68,NUSA TENGGARA BARAT
2021-11-23,1,0,1,0,22295,21561,666,68,NUSA TENGGARA BARAT
2021-11-24,1,0,2,-1,22296,21563,666,67,NUSA TENGGARA BARAT
2021-11-25,2,0,0,2,22298,21563,666,69,NUSA TENGGARA BARAT
2021-11-26,0,0,0,0,22298,21563,666,69,NUSA TENGGARA BARAT
2021-11-27,2,0,0,2,22300,21563,666,71,NUSA TENGGARA BARAT
2021-11-28,1,0,0,1,22301,21563,666,72,NUSA TENGGARA BARAT
2021-11-29,0,0,1,-1,22301,21564,666,71,NUSA TENGGARA BARAT
2021-11-30,0,0,1,-1,22301,21565,666,70,NUSA TENGGARA BARAT
2021-12-01,1,0,0,1,22302,21565,666,71,NUSA TENGGARA BARAT
2021-12-02,1,0,0,1,22303,21565,666,72,NUSA TENGGARA BARAT
2021-12-03,2,0,2,0,22305,21567,666,72,NUSA TENGGARA BARAT
2021-12-04,0,0,1,-1,22305,21568,666,71,NUSA TENGGARA BARAT
2021-12-05,1,0,0,1,22306,21568,666,72,NUSA TENGGARA BARAT
2021-12-06,0,0,10,-10,22306,21578,666,62,NUSA TENGGARA BARAT
2021-12-07,1,0,0,1,22307,21578,666,63,NUSA TENGGARA BARAT
2021-12-08,2,0,2,0,22309,21580,666,63,NUSA TENGGARA BARAT
2021-12-09,1,0,1,0,22310,21581,666,63,NUSA TENGGARA BARAT
2021-12-10,1,0,2,-1,22311,21583,666,62,NUSA TENGGARA BARAT
2021-12-11,0,0,0,0,22311,21583,666,62,NUSA TENGGARA BARAT
2021-12-12,0,0,0,0,22311,21583,666,62,NUSA TENGGARA BARAT
2021-12-13,0,0,3,-3,22311,21586,666,59,NUSA TENGGARA BARAT
2021-12-14,1,0,0,1,22312,21586,666,60,NUSA TENGGARA BARAT
2021-12-15,2,0,0,2,22314,21586,666,62,NUSA TENGGARA BARAT
2021-12-16,3,0,0,3,22317,21586,666,65,NUSA TENGGARA BARAT
2021-12-17,0,0,1,-1,22317,21587,666,64,NUSA TENGGARA BARAT
2021-12-18,0,0,0,0,22317,21587,666,64,NUSA TENGGARA BARAT
2021-12-19,1,0,0,1,22318,21587,666,65,NUSA TENGGARA BARAT
2021-12-20,0,0,1,-1,22318,21588,666,64,NUSA TENGGARA BARAT
2021-12-21,0,1,1,-2,22318,21589,667,62,NUSA TENGGARA BARAT
2021-12-22,1,0,4,-3,22319,21593,667,59,NUSA TENGGARA BARAT
2021-12-23,1,0,4,-3,22320,21597,667,56,NUSA TENGGARA BARAT
2021-12-24,3,0,0,3,22323,21597,667,59,NUSA TENGGARA BARAT
2021-12-25,0,0,0,0,22323,21597,667,59,NUSA TENGGARA BARAT
2021-12-26,0,1,4,-5,22323,21601,668,54,NUSA TENGGARA BARAT
2021-12-27,1,0,1,0,22324,21602,668,54,NUSA TENGGARA BARAT
2021-12-28,3,0,0,3,22327,21602,668,57,NUSA TENGGARA BARAT
2021-12-29,1,0,0,1,22328,21602,668,58,NUSA TENGGARA BARAT
2021-12-30,1,1,1,-1,22329,21603,669,57,NUSA TENGGARA BARAT
2021-12-31,0,0,2,-2,22329,21605,669,55,NUSA TENGGARA BARAT
2022-01-01,1,0,1,0,22330,21606,669,55,NUSA TENGGARA BARAT
2022-01-02,1,0,0,1,22331,21606,669,56,NUSA TENGGARA BARAT
2022-01-03,0,0,1,-1,22331,21607,669,55,NUSA TENGGARA BARAT
2022-01-04,0,0,0,0,22331,21607,669,55,NUSA TENGGARA BARAT
2022-01-05,0,0,2,-2,22331,21609,669,53,NUSA TENGGARA BARAT
2022-01-06,1,0,0,1,22332,21609,669,54,NUSA TENGGARA BARAT
2022-01-07,1,0,0,1,22333,21609,669,55,NUSA TENGGARA BARAT
2022-01-08,0,0,1,-1,22333,21610,669,54,NUSA TENGGARA BARAT
2022-01-09,0,0,1,-1,22333,21611,669,53,NUSA TENGGARA BARAT
2022-01-10,0,0,3,-3,22333,21614,669,50,NUSA TENGGARA BARAT
2022-01-11,0,0,0,0,22333,21614,669,50,NUSA TENGGARA BARAT
2022-01-12,3,0,0,3,22336,21614,669,53,NUSA TENGGARA BARAT
2022-01-13,0,0,0,0,22336,21614,669,53,NUSA TENGGARA BARAT
2022-01-14,3,0,0,3,22339,21614,669,56,NUSA TENGGARA BARAT
2022-01-15,1,0,0,1,22340,21614,669,57,NUSA TENGGARA BARAT
2022-01-16,2,0,0,2,22342,21614,669,59,NUSA TENGGARA BARAT
2022-01-17,7,1,0,6,22349,21614,670,65,NUSA TENGGARA BARAT
2022-01-18,4,0,1,3,22353,21615,670,68,NUSA TENGGARA BARAT
2022-01-19,0,0,0,0,22353,21615,670,68,NUSA TENGGARA BARAT
