tanggal,KASUS,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,PROVINSI
2021-01-09,10,0,34,-24,2302,1948,77,277,MALUKU UTARA
2021-01-10,43,0,38,5,2345,1986,77,282,MALUKU UTARA
2021-01-11,9,0,8,1,2354,1994,77,283,MALUKU UTARA
2021-01-12,18,2,17,-1,2372,2011,79,282,MALUKU UTARA
2021-01-13,49,0,24,25,2421,2035,79,307,MALUKU UTARA
2021-01-14,20,0,16,4,2441,2051,79,311,MALUKU UTARA
2021-01-15,22,0,10,12,2463,2061,79,323,MALUKU UTARA
2021-01-16,11,0,0,11,2474,2061,79,334,MALUKU UTARA
2021-01-17,20,0,0,20,2494,2061,79,354,MALUKU UTARA
2021-01-18,17,0,41,-24,2511,2102,79,330,MALUKU UTARA
2021-01-19,13,1,0,12,2524,2102,80,342,MALUKU UTARA
2021-01-20,70,0,4,66,2594,2106,80,408,MALUKU UTARA
2021-01-21,4,0,0,4,2598,2106,80,412,MALUKU UTARA
2021-01-22,29,2,4,23,2627,2110,82,435,MALUKU UTARA
2021-01-23,21,0,13,8,2648,2123,82,443,MALUKU UTARA
2021-01-24,1,2,2,-3,2649,2125,84,440,MALUKU UTARA
2021-01-25,20,1,20,-1,2669,2145,85,439,MALUKU UTARA
2021-01-26,26,0,8,18,2695,2153,85,457,MALUKU UTARA
2021-01-27,21,0,0,21,2716,2153,85,478,MALUKU UTARA
2021-01-28,10,0,2,8,2726,2155,85,486,MALUKU UTARA
2021-01-29,19,0,58,-39,2745,2213,85,447,MALUKU UTARA
2021-01-30,15,0,0,15,2760,2213,85,462,MALUKU UTARA
2021-01-31,10,0,0,10,2770,2213,85,472,MALUKU UTARA
2021-02-01,27,1,2,24,2797,2215,86,496,MALUKU UTARA
2021-02-02,35,1,57,-23,2832,2272,87,473,MALUKU UTARA
2021-02-03,8,0,0,8,2840,2272,87,481,MALUKU UTARA
2021-02-04,22,1,17,4,2862,2289,88,485,MALUKU UTARA
2021-02-05,23,1,5,17,2885,2294,89,502,MALUKU UTARA
2021-02-06,0,0,0,0,2885,2294,89,502,MALUKU UTARA
2021-02-07,7,0,18,-11,2892,2312,89,491,MALUKU UTARA
2021-02-08,19,1,25,-7,2911,2337,90,484,MALUKU UTARA
2021-02-09,29,1,59,-31,2940,2396,91,453,MALUKU UTARA
2021-02-10,27,1,12,14,2967,2408,92,467,MALUKU UTARA
2021-02-11,43,1,10,32,3010,2418,93,499,MALUKU UTARA
2021-02-12,49,0,8,41,3059,2426,93,540,MALUKU UTARA
2021-02-13,24,0,4,20,3083,2430,93,560,MALUKU UTARA
2021-02-14,17,0,7,10,3100,2437,93,570,MALUKU UTARA
2021-02-15,7,0,41,-34,3107,2478,93,536,MALUKU UTARA
2021-02-16,7,0,0,7,3114,2478,93,543,MALUKU UTARA
2021-02-17,19,0,0,19,3133,2478,93,562,MALUKU UTARA
2021-02-18,3,0,24,-21,3136,2502,93,541,MALUKU UTARA
2021-02-19,1,0,56,-55,3137,2558,93,486,MALUKU UTARA
2021-02-20,16,0,15,1,3153,2573,93,487,MALUKU UTARA
2021-02-21,1,0,4,-3,3154,2577,93,484,MALUKU UTARA
2021-02-22,15,0,40,-25,3169,2617,93,459,MALUKU UTARA
2021-02-23,9,1,47,-39,3178,2664,94,420,MALUKU UTARA
2021-02-24,12,0,0,12,3190,2664,94,432,MALUKU UTARA
2021-02-25,4,0,0,4,3194,2664,94,436,MALUKU UTARA
2021-02-26,3,0,42,-39,3197,2706,94,397,MALUKU UTARA
2021-02-27,1,1,0,0,3198,2706,95,397,MALUKU UTARA
2021-02-28,0,0,0,0,3198,2706,95,397,MALUKU UTARA
2021-03-01,3,0,12,-9,3201,2718,95,388,MALUKU UTARA
2021-03-02,0,0,9,-9,3201,2727,95,379,MALUKU UTARA
2021-03-03,31,0,9,22,3232,2736,95,401,MALUKU UTARA
2021-03-04,6,0,8,-2,3238,2744,95,399,MALUKU UTARA
2021-03-05,4,0,9,-5,3242,2753,95,394,MALUKU UTARA
2021-03-06,8,0,15,-7,3250,2768,95,387,MALUKU UTARA
2021-03-07,8,0,0,8,3258,2768,95,395,MALUKU UTARA
2021-03-08,14,1,0,13,3272,2768,96,408,MALUKU UTARA
2021-03-09,30,0,12,18,3302,2780,96,426,MALUKU UTARA
2021-03-10,27,0,16,11,3329,2796,96,437,MALUKU UTARA
2021-03-11,0,1,2,-3,3329,2798,97,434,MALUKU UTARA
2021-03-12,1,0,0,1,3330,2798,97,435,MALUKU UTARA
2021-03-13,11,0,0,11,3341,2798,97,446,MALUKU UTARA
2021-03-14,8,0,6,2,3349,2804,97,448,MALUKU UTARA
2021-03-15,15,1,11,3,3364,2815,98,451,MALUKU UTARA
2021-03-16,19,0,13,6,3383,2828,98,457,MALUKU UTARA
2021-03-17,6,0,3,3,3389,2831,98,460,MALUKU UTARA
2021-03-18,8,0,5,3,3397,2836,98,463,MALUKU UTARA
2021-03-19,13,1,1,11,3410,2837,99,474,MALUKU UTARA
2021-03-20,9,0,6,3,3419,2843,99,477,MALUKU UTARA
2021-03-21,0,0,6,-6,3419,2849,99,471,MALUKU UTARA
2021-03-22,5,0,21,-16,3424,2870,99,455,MALUKU UTARA
2021-03-23,1,0,2,-1,3425,2872,99,454,MALUKU UTARA
2021-03-24,7,0,9,-2,3432,2881,99,452,MALUKU UTARA
2021-03-25,0,1,20,-21,3432,2901,100,431,MALUKU UTARA
2021-03-26,9,0,1,8,3441,2902,100,439,MALUKU UTARA
2021-03-27,6,0,5,1,3447,2907,100,440,MALUKU UTARA
2021-03-28,4,0,0,4,3451,2907,100,444,MALUKU UTARA
2021-03-29,5,0,26,-21,3456,2933,100,423,MALUKU UTARA
2021-03-30,11,0,0,11,3467,2933,100,434,MALUKU UTARA
2021-03-31,5,0,4,1,3472,2937,100,435,MALUKU UTARA
2021-04-01,2,0,0,2,3474,2937,100,437,MALUKU UTARA
2021-04-02,0,0,0,0,3474,2937,100,437,MALUKU UTARA
2021-04-03,0,0,0,0,3474,2937,100,437,MALUKU UTARA
2021-04-04,0,0,0,0,3474,2937,100,437,MALUKU UTARA
2021-04-05,0,0,12,-12,3474,2949,100,425,MALUKU UTARA
2021-04-06,6,0,0,6,3480,2949,100,431,MALUKU UTARA
2021-04-07,11,0,3,8,3491,2952,100,439,MALUKU UTARA
2021-04-08,2,0,22,-20,3493,2974,100,419,MALUKU UTARA
2021-04-09,0,0,5,-5,3493,2979,100,414,MALUKU UTARA
2021-04-10,4,0,3,1,3497,2982,100,415,MALUKU UTARA
2021-04-11,0,0,73,-73,3497,3055,100,342,MALUKU UTARA
2021-04-12,0,0,18,-18,3497,3073,100,324,MALUKU UTARA
2021-04-13,3,0,10,-7,3500,3083,100,317,MALUKU UTARA
2021-04-14,4,0,13,-9,3504,3096,100,308,MALUKU UTARA
2021-04-15,2,0,41,-39,3506,3137,100,269,MALUKU UTARA
2021-04-16,2,0,0,2,3508,3137,100,271,MALUKU UTARA
2021-04-17,5,0,36,-31,3513,3173,100,240,MALUKU UTARA
2021-04-18,3,0,0,3,3516,3173,100,243,MALUKU UTARA
2021-04-19,1,0,37,-36,3517,3210,100,207,MALUKU UTARA
2021-04-20,4,0,13,-9,3521,3223,100,198,MALUKU UTARA
2021-04-21,8,0,51,-43,3529,3274,100,155,MALUKU UTARA
2021-04-22,0,0,9,-9,3529,3283,100,146,MALUKU UTARA
2021-04-23,3,0,4,-1,3532,3287,100,145,MALUKU UTARA
2021-04-24,4,0,1,3,3536,3288,100,148,MALUKU UTARA
2021-04-25,4,0,0,4,3540,3288,100,152,MALUKU UTARA
2021-04-26,0,0,16,-16,3540,3304,100,136,MALUKU UTARA
2021-04-27,1,0,4,-3,3541,3308,100,133,MALUKU UTARA
2021-04-28,0,0,20,-20,3541,3328,100,113,MALUKU UTARA
2021-04-29,0,0,0,0,3541,3328,100,113,MALUKU UTARA
2021-04-30,1,0,3,-2,3542,3331,100,111,MALUKU UTARA
2021-05-01,0,0,0,0,3542,3331,100,111,MALUKU UTARA
2021-05-02,0,0,0,0,3542,3331,100,111,MALUKU UTARA
2021-05-03,3,0,23,-20,3545,3354,100,91,MALUKU UTARA
2021-05-04,1,0,4,-3,3546,3358,100,88,MALUKU UTARA
2021-05-05,3,0,13,-10,3549,3371,100,78,MALUKU UTARA
2021-05-06,2,0,9,-7,3551,3380,100,71,MALUKU UTARA
2021-05-07,2,0,0,2,3553,3380,100,73,MALUKU UTARA
2021-05-08,0,0,0,0,3553,3380,100,73,MALUKU UTARA
2021-05-09,1,0,0,1,3554,3380,100,74,MALUKU UTARA
2021-05-10,0,0,1,-1,3554,3381,100,73,MALUKU UTARA
2021-05-11,2,0,0,2,3556,3381,100,75,MALUKU UTARA
2021-05-12,0,0,0,0,3556,3381,100,75,MALUKU UTARA
2021-05-13,4,0,0,4,3560,3381,100,79,MALUKU UTARA
2021-05-14,0,0,0,0,3560,3381,100,79,MALUKU UTARA
2021-05-15,7,0,0,7,3567,3381,100,86,MALUKU UTARA
2021-05-16,1,0,1,0,3568,3382,100,86,MALUKU UTARA
2021-05-17,0,0,4,-4,3568,3386,100,82,MALUKU UTARA
2021-05-18,4,0,0,4,3572,3386,100,86,MALUKU UTARA
2021-05-19,2,0,0,2,3574,3386,100,88,MALUKU UTARA
2021-05-20,8,0,0,8,3582,3386,100,96,MALUKU UTARA
2021-05-21,2,0,0,2,3584,3386,100,98,MALUKU UTARA
2021-05-22,5,0,0,5,3589,3386,100,103,MALUKU UTARA
2021-05-23,8,0,0,8,3597,3386,100,111,MALUKU UTARA
2021-05-24,3,0,18,-15,3600,3404,100,96,MALUKU UTARA
2021-05-25,4,0,0,4,3604,3404,100,100,MALUKU UTARA
2021-05-26,1,0,0,1,3605,3404,100,101,MALUKU UTARA
2021-05-27,0,0,0,0,3605,3404,100,101,MALUKU UTARA
2021-05-28,2,0,0,2,3607,3404,100,103,MALUKU UTARA
2021-05-29,2,1,0,1,3609,3404,101,104,MALUKU UTARA
2021-05-30,13,0,18,-5,3622,3422,101,99,MALUKU UTARA
2021-05-31,4,0,1,3,3626,3423,101,102,MALUKU UTARA
2021-06-01,1,0,0,1,3627,3423,101,103,MALUKU UTARA
2021-06-02,3,0,10,-7,3630,3433,101,96,MALUKU UTARA
2021-06-03,3,0,5,-2,3633,3438,101,94,MALUKU UTARA
2021-06-04,2,0,0,2,3635,3438,101,96,MALUKU UTARA
2021-06-05,8,0,0,8,3643,3438,101,104,MALUKU UTARA
2021-06-06,9,0,0,9,3652,3438,101,113,MALUKU UTARA
2021-06-07,6,0,1,5,3658,3439,101,118,MALUKU UTARA
2021-06-08,10,0,16,-6,3668,3455,101,112,MALUKU UTARA
2021-06-09,4,0,8,-4,3672,3463,101,108,MALUKU UTARA
2021-06-10,8,0,0,8,3680,3463,101,116,MALUKU UTARA
2021-06-11,6,0,0,6,3686,3463,101,122,MALUKU UTARA
2021-06-12,8,0,18,-10,3694,3481,101,112,MALUKU UTARA
2021-06-13,12,0,0,12,3706,3481,101,124,MALUKU UTARA
2021-06-14,5,0,24,-19,3711,3505,101,105,MALUKU UTARA
2021-06-15,19,0,28,-9,3730,3533,101,96,MALUKU UTARA
2021-06-16,8,0,9,-1,3738,3542,101,95,MALUKU UTARA
2021-06-17,6,0,2,4,3744,3544,101,99,MALUKU UTARA
2021-06-18,21,2,27,-8,3765,3571,103,91,MALUKU UTARA
2021-06-19,14,0,6,8,3779,3577,103,99,MALUKU UTARA
2021-06-20,0,0,0,0,3779,3577,103,99,MALUKU UTARA
2021-06-21,4,0,8,-4,3783,3585,103,95,MALUKU UTARA
2021-06-22,32,0,2,30,3815,3587,103,125,MALUKU UTARA
2021-06-23,17,1,1,15,3832,3588,104,140,MALUKU UTARA
2021-06-24,93,0,0,93,3925,3588,104,233,MALUKU UTARA
2021-06-25,70,0,5,65,3995,3593,104,298,MALUKU UTARA
2021-06-26,42,1,0,41,4037,3593,105,339,MALUKU UTARA
2021-06-27,22,2,4,16,4059,3597,107,355,MALUKU UTARA
2021-06-28,19,0,0,19,4078,3597,107,374,MALUKU UTARA
2021-06-29,30,0,1,29,4108,3598,107,403,MALUKU UTARA
2021-06-30,82,0,6,76,4190,3604,107,479,MALUKU UTARA
2021-07-01,111,1,3,107,4301,3607,108,586,MALUKU UTARA
2021-07-02,161,1,2,158,4462,3609,109,744,MALUKU UTARA
2021-07-03,100,0,0,100,4562,3609,109,844,MALUKU UTARA
2021-07-04,113,4,20,89,4675,3629,113,933,MALUKU UTARA
2021-07-05,57,0,0,57,4732,3629,113,990,MALUKU UTARA
2021-07-06,83,4,36,43,4815,3665,117,1033,MALUKU UTARA
2021-07-07,179,1,21,157,4994,3686,118,1190,MALUKU UTARA
2021-07-08,101,1,16,84,5095,3702,119,1274,MALUKU UTARA
2021-07-09,134,1,25,108,5229,3727,120,1382,MALUKU UTARA
2021-07-10,189,5,14,170,5418,3741,125,1552,MALUKU UTARA
2021-07-11,153,3,15,135,5571,3756,128,1687,MALUKU UTARA
2021-07-12,103,6,45,52,5674,3801,134,1739,MALUKU UTARA
2021-07-13,129,1,95,33,5803,3896,135,1772,MALUKU UTARA
2021-07-14,127,4,44,79,5930,3940,139,1851,MALUKU UTARA
2021-07-15,165,4,60,101,6095,4000,143,1952,MALUKU UTARA
2021-07-16,125,0,55,70,6220,4055,143,2022,MALUKU UTARA
2021-07-17,283,2,101,180,6503,4156,145,2202,MALUKU UTARA
2021-07-18,67,5,67,-5,6570,4223,150,2197,MALUKU UTARA
2021-07-19,70,3,56,11,6640,4279,153,2208,MALUKU UTARA
2021-07-20,70,1,58,11,6710,4337,154,2219,MALUKU UTARA
2021-07-21,138,5,90,43,6848,4427,159,2262,MALUKU UTARA
2021-07-22,127,0,52,75,6975,4479,159,2337,MALUKU UTARA
2021-07-23,146,5,278,-137,7121,4757,164,2200,MALUKU UTARA
2021-07-24,72,0,55,17,7193,4812,164,2217,MALUKU UTARA
2021-07-25,221,9,63,149,7414,4875,173,2366,MALUKU UTARA
2021-07-26,134,5,115,14,7548,4990,178,2380,MALUKU UTARA
2021-07-27,116,3,122,-9,7664,5112,181,2371,MALUKU UTARA
2021-07-28,161,2,108,51,7825,5220,183,2422,MALUKU UTARA
2021-07-29,89,9,294,-214,7914,5514,192,2208,MALUKU UTARA
2021-07-30,127,3,201,-77,8041,5715,195,2131,MALUKU UTARA
2021-07-31,17,4,133,-120,8058,5848,199,2011,MALUKU UTARA
2021-08-01,19,2,24,-7,8077,5872,201,2004,MALUKU UTARA
2021-08-02,30,0,40,-10,8107,5912,201,1994,MALUKU UTARA
2021-08-03,40,2,124,-86,8147,6036,203,1908,MALUKU UTARA
2021-08-04,34,1,82,-49,8181,6118,204,1859,MALUKU UTARA
2021-08-05,83,2,24,57,8264,6142,206,1916,MALUKU UTARA
2021-08-06,141,0,241,-100,8405,6383,206,1816,MALUKU UTARA
2021-08-07,134,2,266,-134,8539,6649,208,1682,MALUKU UTARA
2021-08-08,110,0,292,-182,8649,6941,208,1500,MALUKU UTARA
2021-08-09,40,2,86,-48,8689,7027,210,1452,MALUKU UTARA
2021-08-10,83,0,92,-9,8772,7119,210,1443,MALUKU UTARA
2021-08-11,29,5,143,-119,8801,7262,215,1324,MALUKU UTARA
2021-08-12,46,1,43,2,8847,7305,216,1326,MALUKU UTARA
2021-08-13,61,3,246,-188,8908,7551,219,1138,MALUKU UTARA
2021-08-14,36,0,25,11,8944,7576,219,1149,MALUKU UTARA
2021-08-15,12,1,46,-35,8956,7622,220,1114,MALUKU UTARA
2021-08-16,40,0,43,-3,8996,7665,220,1111,MALUKU UTARA
2021-08-17,31,4,93,-66,9027,7758,224,1045,MALUKU UTARA
2021-08-18,16,0,28,-12,9043,7786,224,1033,MALUKU UTARA
2021-08-19,31,6,135,-110,9074,7921,230,923,MALUKU UTARA
2021-08-20,16,0,50,-34,9090,7971,230,889,MALUKU UTARA
2021-08-21,28,3,54,-29,9118,8025,233,860,MALUKU UTARA
2021-08-22,14,2,110,-98,9132,8135,235,762,MALUKU UTARA
2021-08-23,61,5,117,-61,9193,8252,240,701,MALUKU UTARA
2021-08-24,39,0,42,-3,9232,8294,240,698,MALUKU UTARA
2021-08-25,34,1,71,-38,9266,8365,241,660,MALUKU UTARA
2021-08-26,46,3,146,-103,9312,8511,244,557,MALUKU UTARA
2021-08-27,51,1,18,32,9363,8529,245,589,MALUKU UTARA
2021-08-28,24,0,186,-162,9387,8715,245,427,MALUKU UTARA
2021-08-29,29,0,64,-35,9416,8779,245,392,MALUKU UTARA
2021-08-30,9,2,35,-28,9425,8814,247,364,MALUKU UTARA
2021-08-31,30,0,42,-12,9455,8856,247,352,MALUKU UTARA
2021-09-01,6,0,2,4,9461,8858,247,356,MALUKU UTARA
2021-09-02,11,0,57,-46,9472,8915,247,310,MALUKU UTARA
2021-09-03,6,0,25,-19,9478,8940,247,291,MALUKU UTARA
2021-09-04,3,0,28,-25,9481,8968,247,266,MALUKU UTARA
2021-09-05,6,1,2,3,9487,8970,248,269,MALUKU UTARA
2021-09-06,6,0,3,3,9493,8973,248,272,MALUKU UTARA
2021-09-07,7,1,29,-23,9500,9002,249,249,MALUKU UTARA
2021-09-08,2,0,14,-12,9502,9016,249,237,MALUKU UTARA
2021-09-09,7,0,94,-87,9509,9110,249,150,MALUKU UTARA
2021-09-10,6,0,11,-5,9515,9121,249,145,MALUKU UTARA
2021-09-11,5,0,1,4,9520,9122,249,149,MALUKU UTARA
2021-09-12,6,0,10,-4,9526,9132,249,145,MALUKU UTARA
2021-09-13,3,0,8,-5,9529,9140,249,140,MALUKU UTARA
2021-09-14,3,1,6,-4,9532,9146,250,136,MALUKU UTARA
2021-09-15,6,0,4,2,9538,9150,250,138,MALUKU UTARA
2021-09-16,5,0,5,0,9543,9155,250,138,MALUKU UTARA
2021-09-17,7,0,45,-38,9550,9200,250,100,MALUKU UTARA
2021-09-18,3,0,0,3,9553,9200,250,103,MALUKU UTARA
2021-09-19,0,0,4,-4,9553,9204,250,99,MALUKU UTARA
2021-09-20,1,0,0,1,9554,9204,250,100,MALUKU UTARA
2021-09-21,11,0,14,-3,9565,9218,250,97,MALUKU UTARA
2021-09-22,3,0,3,0,9568,9221,250,97,MALUKU UTARA
2021-09-23,1,0,3,-2,9569,9224,250,95,MALUKU UTARA
2021-09-24,2,0,9,-7,9571,9233,250,88,MALUKU UTARA
2021-09-25,4,0,3,1,9575,9236,250,89,MALUKU UTARA
2021-09-26,2,0,2,0,9577,9238,250,89,MALUKU UTARA
2021-09-27,1,0,5,-4,9578,9243,250,85,MALUKU UTARA
2021-09-28,6,0,5,1,9584,9248,250,86,MALUKU UTARA
2021-09-29,1,0,9,-8,9585,9257,250,78,MALUKU UTARA
2021-09-30,2,0,11,-9,9587,9268,250,69,MALUKU UTARA
2021-10-01,7,0,2,5,9594,9270,250,74,MALUKU UTARA
2021-10-02,25,0,2,23,9619,9272,250,97,MALUKU UTARA
2021-10-03,2,0,0,2,9621,9272,250,99,MALUKU UTARA
2021-10-04,0,0,3,-3,9621,9275,250,96,MALUKU UTARA
2021-10-05,2,0,14,-12,9623,9289,250,84,MALUKU UTARA
2021-10-06,3,0,14,-11,9626,9303,250,73,MALUKU UTARA
2021-10-07,4,0,4,0,9630,9307,250,73,MALUKU UTARA
2021-10-08,6,0,2,4,9636,9309,250,77,MALUKU UTARA
2021-10-09,5,0,2,3,9641,9311,250,80,MALUKU UTARA
2021-10-10,5,0,1,4,9646,9312,250,84,MALUKU UTARA
2021-10-11,0,0,20,-20,9646,9332,250,64,MALUKU UTARA
2021-10-12,6,0,14,-8,9652,9346,250,56,MALUKU UTARA
2021-10-13,4,0,0,4,9656,9346,250,60,MALUKU UTARA
2021-10-14,0,0,10,-10,9656,9356,250,50,MALUKU UTARA
2021-10-15,1,0,0,1,9657,9356,250,51,MALUKU UTARA
2021-10-16,3,1,2,0,9660,9358,251,51,MALUKU UTARA
2021-10-17,0,0,3,-3,9660,9361,251,48,MALUKU UTARA
2021-10-18,0,0,3,-3,9660,9364,251,45,MALUKU UTARA
2021-10-19,1,0,4,-3,9661,9368,251,42,MALUKU UTARA
2021-10-20,5,0,0,5,9666,9368,251,47,MALUKU UTARA
2021-10-21,4,0,0,4,9670,9368,251,51,MALUKU UTARA
2021-10-22,0,0,5,-5,9670,9373,251,46,MALUKU UTARA
2021-10-23,1,0,0,1,9671,9373,251,47,MALUKU UTARA
2021-10-24,0,0,0,0,9671,9373,251,47,MALUKU UTARA
2021-10-25,2,0,1,1,9673,9374,251,48,MALUKU UTARA
2021-10-26,5,0,8,-3,9678,9382,251,45,MALUKU UTARA
2021-10-27,1,0,4,-3,9679,9386,251,42,MALUKU UTARA
2021-10-28,0,0,6,-6,9679,9392,251,36,MALUKU UTARA
2021-10-29,4,0,5,-1,9683,9397,251,35,MALUKU UTARA
2021-10-30,4,0,0,4,9687,9397,251,39,MALUKU UTARA
2021-10-31,1,0,0,1,9688,9397,251,40,MALUKU UTARA
2021-11-01,0,0,1,-1,9688,9398,251,39,MALUKU UTARA
2021-11-02,4,0,0,4,9692,9398,251,43,MALUKU UTARA
2021-11-03,0,0,0,0,9692,9398,251,43,MALUKU UTARA
2021-11-04,0,0,1,-1,9692,9399,251,42,MALUKU UTARA
2021-11-05,1,0,1,0,9693,9400,251,42,MALUKU UTARA
2021-11-06,2,0,0,2,9695,9400,251,44,MALUKU UTARA
2021-11-07,0,0,1,-1,9695,9401,251,43,MALUKU UTARA
2021-11-08,0,0,0,0,9695,9401,251,43,MALUKU UTARA
2021-11-09,1,0,10,-9,9696,9411,251,34,MALUKU UTARA
2021-11-10,1,0,0,1,9697,9411,251,35,MALUKU UTARA
2021-11-11,0,0,0,0,9697,9411,251,35,MALUKU UTARA
2021-11-12,1,0,0,1,9698,9411,251,36,MALUKU UTARA
2021-11-13,1,0,2,-1,9699,9413,251,35,MALUKU UTARA
2021-11-14,0,0,0,0,9699,9413,251,35,MALUKU UTARA
2021-11-15,0,0,4,-4,9699,9417,251,31,MALUKU UTARA
2021-11-16,1,0,0,1,9700,9417,251,32,MALUKU UTARA
2021-11-17,0,0,0,0,9700,9417,251,32,MALUKU UTARA
2021-11-18,0,0,0,0,9700,9417,251,32,MALUKU UTARA
2021-11-19,1,0,1,0,9701,9418,251,32,MALUKU UTARA
2021-11-20,1,0,0,1,9702,9418,251,33,MALUKU UTARA
2021-11-21,0,0,0,0,9702,9418,251,33,MALUKU UTARA
2021-11-22,0,0,0,0,9702,9418,251,33,MALUKU UTARA
2021-11-23,0,0,0,0,9702,9418,251,33,MALUKU UTARA
2021-11-24,0,0,1,-1,9702,9419,251,32,MALUKU UTARA
2021-11-25,0,0,0,0,9702,9419,251,32,MALUKU UTARA
2021-11-26,0,0,0,0,9702,9419,251,32,MALUKU UTARA
2021-11-27,2,0,0,2,9704,9419,251,34,MALUKU UTARA
2021-11-28,2,0,3,-1,9706,9422,251,33,MALUKU UTARA
2021-11-29,0,0,0,0,9706,9422,251,33,MALUKU UTARA
2021-11-30,0,0,0,0,9706,9422,251,33,MALUKU UTARA
2021-12-01,0,0,0,0,9706,9422,251,33,MALUKU UTARA
2021-12-02,0,0,21,-21,9706,9443,251,12,MALUKU UTARA
2021-12-03,0,0,0,0,9706,9443,251,12,MALUKU UTARA
2021-12-04,0,0,0,0,9706,9443,251,12,MALUKU UTARA
2021-12-05,0,0,0,0,9706,9443,251,12,MALUKU UTARA
2021-12-06,0,0,0,0,9706,9443,251,12,MALUKU UTARA
2021-12-07,0,0,0,0,9706,9443,251,12,MALUKU UTARA
2021-12-08,0,0,0,0,9706,9443,251,12,MALUKU UTARA
2021-12-09,1,0,9,-8,9707,9452,251,4,MALUKU UTARA
2021-12-10,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-11,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-12,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-13,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-14,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-15,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-16,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-17,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-18,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-19,0,0,0,0,9707,9452,251,4,MALUKU UTARA
2021-12-20,0,0,1,-1,9707,9453,251,3,MALUKU UTARA
2021-12-21,0,0,0,0,9707,9453,251,3,MALUKU UTARA
2021-12-22,0,0,0,0,9707,9453,251,3,MALUKU UTARA
2021-12-23,0,0,0,0,9707,9453,251,3,MALUKU UTARA
2021-12-24,0,0,2,-2,9707,9455,251,1,MALUKU UTARA
2021-12-25,0,0,0,0,9707,9455,251,1,MALUKU UTARA
2021-12-26,0,0,0,0,9707,9455,251,1,MALUKU UTARA
2021-12-27,0,0,0,0,9707,9455,251,1,MALUKU UTARA
2021-12-28,0,0,1,-1,9707,9456,251,0,MALUKU UTARA
2021-12-29,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2021-12-30,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2021-12-31,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-01,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-02,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-03,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-04,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-05,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-06,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-07,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-08,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-09,0,0,0,0,9707,9456,251,0,MALUKU UTARA
2022-01-10,2,0,0,2,9709,9456,251,2,MALUKU UTARA
2022-01-11,1,0,0,1,9710,9456,251,3,MALUKU UTARA
2022-01-12,0,0,0,0,9710,9456,251,3,MALUKU UTARA
2022-01-13,0,0,0,0,9710,9456,251,3,MALUKU UTARA
2022-01-14,0,0,0,0,9710,9456,251,3,MALUKU UTARA
2022-01-15,2,0,0,2,9712,9456,251,5,MALUKU UTARA
2022-01-16,2,0,0,2,9714,9456,251,7,MALUKU UTARA
2022-01-17,1,0,0,1,9715,9456,251,8,MALUKU UTARA
2022-01-18,1,0,0,1,9716,9456,251,9,MALUKU UTARA
2022-01-19,0,0,2,-2,9716,9458,251,7,MALUKU UTARA
2022-01-20,0,0,0,0,9716,9458,251,7,MALUKU UTARA
2022-01-21,0,0,0,0,9716,9458,251,7,MALUKU UTARA
2022-01-22,0,0,0,0,9716,9458,251,7,MALUKU UTARA
2022-01-23,0,0,0,0,9716,9458,251,7,MALUKU UTARA
2022-01-24,0,0,0,0,9716,9458,251,7,MALUKU UTARA
2022-01-25,0,0,2,-2,9716,9460,251,5,MALUKU UTARA
2022-01-26,0,0,0,0,9716,9460,251,5,MALUKU UTARA
2022-01-27,0,0,0,0,9716,9460,251,5,MALUKU UTARA
2022-01-28,1,0,3,-2,9717,9463,251,3,MALUKU UTARA
2022-01-29,0,0,0,0,9717,9463,251,3,MALUKU UTARA
