tanggal,KASUS,MENINGGAL,SEMBUH,DIRAWAT_OR_ISOLASI,AKUMULASI_KASUS,AKUMULASI_SEMBUH,AKUMULASI_MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,PROVINSI
2022-06-18,591,0,223,368,1006120,990171,12274,3675,DKI JAKARTA
2022-06-19,600,1,220,379,1006720,990391,12275,4054,DKI JAKARTA
2022-06-20,561,0,310,251,1007281,990701,12275,4305,DKI JAKARTA
2022-06-21,770,2,268,500,1008051,990969,12277,4805,DKI JAKARTA
2022-06-22,990,0,292,698,1009041,991261,12277,5503,DKI JAKARTA
2022-06-23,809,0,491,318,1009850,991752,12277,5821,DKI JAKARTA
2022-06-24,1029,0,530,499,1010879,992282,12277,6320,DKI JAKARTA
2022-06-25,852,0,580,272,1011731,992862,12277,6592,DKI JAKARTA
2022-06-26,838,0,557,281,1012569,993419,12277,6873,DKI JAKARTA
2022-06-27,660,0,707,-47,1013229,994126,12277,6826,DKI JAKARTA
2022-06-28,1004,1,573,430,1014233,994699,12278,7256,DKI JAKARTA
2022-06-29,917,0,567,350,1015150,995266,12278,7606,DKI JAKARTA
2022-06-30,1025,0,896,129,1016175,996162,12278,7735,DKI JAKARTA
2022-07-01,856,0,928,-72,1017031,997090,12278,7663,DKI JAKARTA
2022-07-02,787,2,1024,-239,1017818,998114,12280,7424,DKI JAKARTA
2022-07-03,740,2,877,-139,1018558,998991,12282,7285,DKI JAKARTA
2022-07-04,597,2,907,-312,1019155,999898,12284,6973,DKI JAKARTA
2022-07-05,999,1,711,287,1020154,1000609,12285,7260,DKI JAKARTA
2022-07-06,1209,2,672,535,1021363,1001281,12287,7795,DKI JAKARTA
2022-07-07,1144,1,1006,137,1022507,1002287,12288,7932,DKI JAKARTA
2022-07-08,909,2,858,49,1023416,1003145,12290,7981,DKI JAKARTA
2022-07-09,1185,0,945,240,1024601,1004090,12290,8221,DKI JAKARTA
2022-07-10,1327,3,943,381,1025928,1005033,12293,8602,DKI JAKARTA
2022-07-11,653,2,937,-286,1026581,1005970,12295,8316,DKI JAKARTA
2022-07-12,1314,3,576,735,1027895,1006546,12298,9051,DKI JAKARTA
2022-07-13,1609,0,684,925,1029504,1007230,12298,9976,DKI JAKARTA
2022-07-14,1383,2,1247,134,1030887,1008477,12300,10110,DKI JAKARTA
2022-07-15,1282,2,1283,-3,1032169,1009760,12302,10107,DKI JAKARTA
2022-07-16,1686,5,1247,434,1033855,1011007,12307,10541,DKI JAKARTA
2022-07-17,1596,0,1160,436,1035451,1012167,12307,10977,DKI JAKARTA
2022-07-18,1468,2,1086,380,1036919,1013253,12309,11357,DKI JAKARTA
2022-07-19,1968,1,1108,859,1038887,1014361,12310,12216,DKI JAKARTA
2022-07-20,2410,2,487,1921,1041297,1014848,12312,14137,DKI JAKARTA
2022-07-21,2308,3,1477,828,1043605,1016325,12315,14965,DKI JAKARTA
2022-07-22,1964,5,1406,553,1045569,1017731,12320,15518,DKI JAKARTA
2022-07-23,2146,1,1975,170,1047715,1019706,12321,15688,DKI JAKARTA
2022-07-24,1713,0,1014,699,1049428,1020720,12321,16387,DKI JAKARTA
2022-07-25,1711,3,1868,-160,1051139,1022588,12324,16227,DKI JAKARTA
2022-07-26,2329,3,1200,1126,1053468,1023788,12327,17353,DKI JAKARTA
2022-07-27,2621,0,1501,1120,1056089,1025289,12327,18473,DKI JAKARTA
2022-07-28,2544,2,2491,51,1058633,1027780,12329,18524,DKI JAKARTA
2022-07-29,2408,3,1925,480,1061041,1029705,12332,19004,DKI JAKARTA
2022-07-30,2076,2,2217,-143,1063117,1031922,12334,18861,DKI JAKARTA
2022-07-31,1752,2,2098,-348,1064869,1034020,12336,18513,DKI JAKARTA
2022-08-01,1176,1,2142,-967,1066045,1036162,12337,17546,DKI JAKARTA
2022-08-02,1606,3,1483,120,1067651,1037645,12340,17666,DKI JAKARTA
2022-08-03,2059,3,1725,331,1069710,1039370,12343,17997,DKI JAKARTA
2022-08-04,2240,1,3151,-912,1071950,1042521,12344,17085,DKI JAKARTA
2022-08-05,2078,3,2278,-203,1074028,1044799,12347,16882,DKI JAKARTA
2022-08-06,1906,3,2337,-434,1075934,1047136,12350,16448,DKI JAKARTA
2022-08-07,1444,5,2403,-964,1077378,1049539,12355,15484,DKI JAKARTA
2022-08-08,1838,2,2159,-323,1079216,1051698,12357,15161,DKI JAKARTA
2022-08-09,1813,4,1747,62,1081029,1053445,12361,15223,DKI JAKARTA
2022-08-10,1779,4,1274,501,1082808,1054719,12365,15724,DKI JAKARTA
2022-08-11,1762,3,1935,-176,1084570,1056654,12368,15548,DKI JAKARTA
2022-08-12,2296,0,2072,224,1086866,1058726,12368,15772,DKI JAKARTA
2022-08-13,1816,4,2019,-207,1088682,1060745,12372,15565,DKI JAKARTA
2022-08-14,1700,3,1904,-207,1090382,1062649,12375,15358,DKI JAKARTA
2022-08-15,1510,3,1745,-238,1091892,1064394,12378,15120,DKI JAKARTA
2022-08-16,1990,2,1430,558,1093882,1065824,12380,15678,DKI JAKARTA
2022-08-17,1936,3,1707,226,1095818,1067531,12383,15904,DKI JAKARTA
2022-08-18,1638,1,1919,-282,1097456,1069450,12384,15622,DKI JAKARTA
2022-08-19,1767,5,1823,-61,1099223,1071273,12389,15561,DKI JAKARTA
2022-08-20,1838,3,1805,30,1101061,1073078,12392,15591,DKI JAKARTA
2022-08-21,1509,3,2168,-662,1102570,1075246,12395,14929,DKI JAKARTA
2022-08-22,1236,3,1850,-617,1103806,1077096,12398,14312,DKI JAKARTA
2022-08-23,1170,2,1489,-321,1104976,1078585,12400,13991,DKI JAKARTA
2022-08-24,1786,2,1521,263,1106762,1080106,12402,14254,DKI JAKARTA
2022-08-25,1992,4,2472,-484,1108754,1082578,12406,13770,DKI JAKARTA
2022-08-26,1520,3,2480,-963,1110274,1085058,12409,12807,DKI JAKARTA
2022-08-27,1532,2,568,962,1111806,1085626,12411,13769,DKI JAKARTA
2022-08-28,1174,2,2160,-988,1112980,1087786,12413,12781,DKI JAKARTA
2022-08-29,979,3,1442,-466,1113959,1089228,12416,12315,DKI JAKARTA
2022-08-30,1384,2,1591,-209,1115343,1090819,12418,12106,DKI JAKARTA
2022-08-31,1556,2,1224,330,1116899,1092043,12420,12436,DKI JAKARTA
2022-09-01,1361,4,1413,-56,1118260,1093456,12424,12380,DKI JAKARTA
2022-09-02,1206,3,1777,-574,1119466,1095233,12427,11806,DKI JAKARTA
2022-09-03,1204,4,1775,-575,1120670,1097008,12431,11231,DKI JAKARTA
2022-09-04,1002,2,1347,-347,1121672,1098355,12433,10884,DKI JAKARTA
2022-09-05,789,3,1518,-732,1122461,1099873,12436,10152,DKI JAKARTA
2022-09-06,1116,3,1129,-16,1123577,1101002,12439,10136,DKI JAKARTA
2022-09-07,1195,4,1052,139,1124772,1102054,12443,10275,DKI JAKARTA
2022-09-08,1078,1,1439,-362,1125850,1103493,12444,9913,DKI JAKARTA
2022-09-09,936,2,1724,-790,1126786,1105217,12446,9123,DKI JAKARTA
2022-09-10,898,1,1295,-398,1127684,1106512,12447,8725,DKI JAKARTA
2022-09-11,702,0,1139,-437,1128386,1107651,12447,8288,DKI JAKARTA
2022-09-12,590,1,1083,-494,1128976,1108734,12448,7794,DKI JAKARTA
2022-09-13,848,0,849,-1,1129824,1109583,12448,7793,DKI JAKARTA
2022-09-14,993,3,797,193,1130817,1110380,12451,7986,DKI JAKARTA
2022-09-15,890,3,1307,-420,1131707,1111687,12454,7566,DKI JAKARTA
2022-09-16,827,3,1082,-258,1132534,1112769,12457,7308,DKI JAKARTA
2022-09-17,698,2,1291,-595,1133232,1114060,12459,6713,DKI JAKARTA
2022-09-18,624,2,551,71,1133856,1114611,12461,6784,DKI JAKARTA
2022-09-19,482,2,923,-443,1134338,1115534,12463,6341,DKI JAKARTA
2022-09-20,758,2,613,143,1135096,1116147,12465,6484,DKI JAKARTA
2022-09-21,766,3,625,138,1135862,1116772,12468,6622,DKI JAKARTA
2022-09-22,710,1,923,-214,1136572,1117695,12469,6408,DKI JAKARTA
2022-09-23,585,1,1019,-435,1137157,1118714,12470,5973,DKI JAKARTA
2022-09-24,558,1,816,-259,1137715,1119530,12471,5714,DKI JAKARTA
2022-09-25,466,3,1347,-884,1138181,1120877,12474,4830,DKI JAKARTA
2022-09-26,424,2,198,224,1138605,1121075,12476,5054,DKI JAKARTA
2022-09-27,613,0,13,600,1139218,1121088,12476,5654,DKI JAKARTA
2022-09-28,553,1,14,538,1139771,1121102,12477,6192,DKI JAKARTA
2022-09-29,630,2,32,596,1140401,1121134,12479,6788,DKI JAKARTA
2022-09-30,592,2,17,573,1140993,1121151,12481,7361,DKI JAKARTA
2020-03-08,1,1,0,0,1,0,1,0,JAWA TENGAH
2020-03-09,0,0,0,0,1,0,1,0,JAWA TENGAH
2020-03-10,0,0,0,0,1,0,1,0,JAWA TENGAH
2020-03-11,0,0,0,0,1,0,1,0,JAWA TENGAH
2020-03-12,0,0,0,0,1,0,1,0,JAWA TENGAH
2020-03-13,0,0,0,0,1,0,1,0,JAWA TENGAH
2020-03-14,1,0,0,1,2,0,1,1,JAWA TENGAH
2020-03-15,1,0,1,0,3,1,1,1,JAWA TENGAH
2020-03-16,1,0,0,1,4,1,1,2,JAWA TENGAH
2020-03-17,0,0,0,0,4,1,1,2,JAWA TENGAH
2020-03-18,3,1,0,2,7,1,2,4,JAWA TENGAH
2020-03-19,2,0,0,2,9,1,2,6,JAWA TENGAH
2020-03-20,3,0,1,2,12,2,2,8,JAWA TENGAH
2020-03-21,1,1,0,0,13,2,3,8,JAWA TENGAH
2020-03-22,1,0,1,0,14,3,3,8,JAWA TENGAH
2020-03-23,0,0,0,0,14,3,3,8,JAWA TENGAH
2020-03-24,2,1,1,0,16,4,4,8,JAWA TENGAH
2020-03-25,18,1,1,16,34,5,5,24,JAWA TENGAH
2020-03-26,2,0,0,2,36,5,5,26,JAWA TENGAH
2020-03-27,8,1,1,6,44,6,6,32,JAWA TENGAH
2020-03-28,14,2,2,10,58,8,8,42,JAWA TENGAH
2020-03-29,10,1,0,9,68,8,9,51,JAWA TENGAH
2020-03-30,12,1,1,10,80,9,10,61,JAWA TENGAH
2020-03-31,11,2,0,9,91,9,12,70,JAWA TENGAH
2020-04-01,15,7,13,-5,106,22,19,65,JAWA TENGAH
2020-04-02,5,1,2,2,111,24,20,67,JAWA TENGAH
2020-04-03,18,1,5,12,129,29,21,79,JAWA TENGAH
2020-04-04,13,0,3,10,142,32,21,89,JAWA TENGAH
2020-04-05,3,0,0,3,145,32,21,92,JAWA TENGAH
2020-04-06,14,5,1,8,159,33,26,100,JAWA TENGAH
2020-04-07,7,0,0,7,166,33,26,107,JAWA TENGAH
2020-04-08,12,3,2,7,178,35,29,114,JAWA TENGAH
2020-04-09,9,1,3,5,187,38,30,119,JAWA TENGAH
2020-04-10,2,0,0,2,189,38,30,121,JAWA TENGAH
2020-04-11,4,1,0,3,193,38,31,124,JAWA TENGAH
2020-04-12,45,1,0,44,238,38,32,168,JAWA TENGAH
2020-04-13,11,1,3,7,249,41,33,175,JAWA TENGAH
2020-04-14,59,0,3,56,308,44,33,231,JAWA TENGAH
2020-04-15,19,1,2,16,327,46,34,247,JAWA TENGAH
2020-04-16,11,1,1,9,338,47,35,256,JAWA TENGAH
2020-04-17,11,2,14,-5,349,61,37,251,JAWA TENGAH
2020-04-18,31,0,6,25,380,67,37,276,JAWA TENGAH
2020-04-19,20,2,0,18,400,67,39,294,JAWA TENGAH
2020-04-20,6,2,6,-2,406,73,41,292,JAWA TENGAH
2020-04-21,85,1,2,82,491,75,42,374,JAWA TENGAH
2020-04-22,35,2,9,24,526,84,44,398,JAWA TENGAH
2020-04-23,52,2,8,42,578,92,46,440,JAWA TENGAH
2020-04-24,36,3,4,29,614,96,49,469,JAWA TENGAH
2020-04-25,43,2,10,31,657,106,51,500,JAWA TENGAH
2020-04-26,33,0,3,30,690,109,51,530,JAWA TENGAH
2020-04-27,19,2,11,6,709,120,53,536,JAWA TENGAH
2020-04-28,19,1,12,6,728,132,54,542,JAWA TENGAH
2020-04-29,34,3,5,26,762,137,57,568,JAWA TENGAH
2020-04-30,17,1,12,4,779,149,58,572,JAWA TENGAH
2020-05-01,22,2,11,9,801,160,60,581,JAWA TENGAH
2020-05-02,22,1,8,13,823,168,61,594,JAWA TENGAH
2020-05-03,15,0,6,9,838,174,61,603,JAWA TENGAH
2020-05-04,23,0,7,16,861,181,61,619,JAWA TENGAH
2020-05-05,41,0,17,24,902,198,61,643,JAWA TENGAH
2020-05-06,44,1,27,16,946,225,62,659,JAWA TENGAH
2020-05-07,14,1,19,-6,960,244,63,653,JAWA TENGAH
2020-05-08,34,0,31,3,994,275,63,656,JAWA TENGAH
2020-05-09,25,1,16,8,1019,291,64,664,JAWA TENGAH
2020-05-10,19,0,4,15,1038,295,64,679,JAWA TENGAH
2020-05-11,3,0,5,-2,1041,300,64,677,JAWA TENGAH
2020-05-12,15,2,3,10,1056,303,66,687,JAWA TENGAH
2020-05-13,28,0,5,23,1084,308,66,710,JAWA TENGAH
2020-05-14,46,1,8,37,1130,316,67,747,JAWA TENGAH
2020-05-15,41,0,9,32,1171,325,67,779,JAWA TENGAH
2020-05-16,38,1,7,30,1209,332,68,809,JAWA TENGAH
2020-05-17,18,0,4,14,1227,336,68,823,JAWA TENGAH
2020-05-18,11,2,7,2,1238,343,70,825,JAWA TENGAH
2020-05-19,20,0,12,8,1258,355,70,833,JAWA TENGAH
2020-05-20,19,0,7,12,1277,362,70,845,JAWA TENGAH
2020-05-21,18,0,9,9,1295,371,70,854,JAWA TENGAH
2020-05-22,27,0,8,19,1322,379,70,873,JAWA TENGAH
2020-05-23,53,0,14,39,1375,393,70,912,JAWA TENGAH
2020-05-24,21,0,3,18,1396,396,70,930,JAWA TENGAH
2020-05-25,7,0,3,4,1403,399,70,934,JAWA TENGAH
2020-05-26,8,0,23,-15,1411,422,70,919,JAWA TENGAH
2020-05-27,11,0,1,10,1422,423,70,929,JAWA TENGAH
2020-05-28,15,1,7,7,1437,430,71,936,JAWA TENGAH
2020-05-29,16,1,51,-36,1453,481,72,900,JAWA TENGAH
2020-05-30,23,0,19,4,1476,500,72,904,JAWA TENGAH
2020-05-31,34,0,7,27,1510,507,72,931,JAWA TENGAH
2020-06-01,19,2,9,8,1529,516,74,939,JAWA TENGAH
2020-06-02,30,0,12,18,1559,528,74,957,JAWA TENGAH
2020-06-03,32,3,9,20,1591,537,77,977,JAWA TENGAH
2020-06-04,31,4,12,15,1622,549,81,992,JAWA TENGAH
2020-06-05,66,9,32,25,1688,581,90,1017,JAWA TENGAH
2020-06-06,45,2,15,28,1733,596,92,1045,JAWA TENGAH
2020-06-07,67,15,15,37,1800,611,107,1082,JAWA TENGAH
2020-06-08,82,5,41,36,1882,652,112,1118,JAWA TENGAH
2020-06-09,44,6,70,-32,1926,722,118,1086,JAWA TENGAH
2020-06-10,140,2,113,25,2066,835,120,1111,JAWA TENGAH
2020-06-11,53,3,13,37,2119,848,123,1148,JAWA TENGAH
2020-06-12,50,1,38,11,2169,886,124,1159,JAWA TENGAH
2020-06-13,89,3,33,53,2258,919,127,1212,JAWA TENGAH
2020-06-14,101,7,23,71,2359,942,134,1283,JAWA TENGAH
2020-06-15,119,18,42,59,2478,984,152,1342,JAWA TENGAH
2020-06-16,65,5,16,44,2543,1000,157,1386,JAWA TENGAH
2020-06-17,117,6,54,57,2660,1054,163,1443,JAWA TENGAH
2020-06-18,67,11,30,26,2727,1084,174,1469,JAWA TENGAH
2020-06-19,99,9,28,62,2826,1112,183,1531,JAWA TENGAH
2020-06-20,120,1,34,85,2946,1146,184,1616,JAWA TENGAH
2020-06-21,103,1,30,72,3049,1176,185,1688,JAWA TENGAH
2020-06-22,74,4,31,39,3123,1207,189,1727,JAWA TENGAH
2020-06-23,76,7,48,21,3199,1255,196,1748,JAWA TENGAH
2020-06-24,101,6,27,68,3300,1282,202,1816,JAWA TENGAH
2020-06-25,118,2,28,88,3418,1310,204,1904,JAWA TENGAH
2020-06-26,204,6,46,152,3622,1356,210,2056,JAWA TENGAH
2020-06-27,186,4,35,147,3808,1391,214,2203,JAWA TENGAH
2020-06-28,159,3,27,129,3967,1418,217,2332,JAWA TENGAH
2020-06-29,200,3,72,125,4167,1490,220,2457,JAWA TENGAH
2020-06-30,166,26,136,4,4333,1626,246,2461,JAWA TENGAH
2020-07-01,185,3,99,83,4518,1725,249,2544,JAWA TENGAH
2020-07-02,153,4,28,121,4671,1753,253,2665,JAWA TENGAH
2020-07-03,132,12,82,38,4803,1835,265,2703,JAWA TENGAH
2020-07-04,116,19,111,-14,4919,1946,284,2689,JAWA TENGAH
2020-07-05,199,16,30,153,5118,1976,300,2842,JAWA TENGAH
2020-07-06,171,24,72,75,5289,2048,324,2917,JAWA TENGAH
2020-07-07,163,3,79,81,5452,2127,327,2998,JAWA TENGAH
2020-07-08,188,16,96,76,5640,2223,343,3074,JAWA TENGAH
2020-07-09,147,5,30,112,5787,2253,348,3186,JAWA TENGAH
2020-07-10,129,20,162,-53,5916,2415,368,3133,JAWA TENGAH
2020-07-11,133,6,19,108,6049,2434,374,3241,JAWA TENGAH
2020-07-12,94,16,23,55,6143,2457,390,3296,JAWA TENGAH
2020-07-13,130,8,34,88,6273,2491,398,3384,JAWA TENGAH
2020-07-14,111,6,31,74,6384,2522,404,3458,JAWA TENGAH
2020-07-15,269,7,85,177,6653,2607,411,3635,JAWA TENGAH
2020-07-16,238,7,210,21,6891,2817,418,3656,JAWA TENGAH
2020-07-17,258,6,181,71,7149,2998,424,3727,JAWA TENGAH
2020-07-18,239,5,231,3,7388,3229,429,3730,JAWA TENGAH
2020-07-19,302,30,345,-73,7690,3574,459,3657,JAWA TENGAH
2020-07-20,329,31,253,45,8019,3827,490,3702,JAWA TENGAH
2020-07-21,159,18,179,-38,8178,4006,508,3664,JAWA TENGAH
2020-07-22,318,65,171,82,8496,4177,573,3746,JAWA TENGAH
2020-07-23,262,55,188,19,8758,4365,628,3765,JAWA TENGAH
2020-07-24,118,34,115,-31,8876,4480,662,3734,JAWA TENGAH
2020-07-25,162,11,141,10,9038,4621,673,3744,JAWA TENGAH
2020-07-26,75,12,139,-76,9113,4760,685,3668,JAWA TENGAH
2020-07-27,172,3,182,-13,9285,4942,688,3655,JAWA TENGAH
2020-07-28,147,12,290,-155,9432,5232,700,3500,JAWA TENGAH
2020-07-29,246,16,265,-35,9678,5497,716,3465,JAWA TENGAH
2020-07-30,125,18,330,-223,9803,5827,734,3242,JAWA TENGAH
2020-07-31,188,8,80,100,9991,5907,742,3342,JAWA TENGAH
2020-08-01,114,12,247,-145,10105,6154,754,3197,JAWA TENGAH
2020-08-02,55,17,119,-81,10160,6273,771,3116,JAWA TENGAH
2020-08-03,74,2,146,-74,10234,6419,773,3042,JAWA TENGAH
2020-08-04,51,1,98,-48,10285,6517,774,2994,JAWA TENGAH
2020-08-05,110,13,151,-54,10395,6668,787,2940,JAWA TENGAH
2020-08-06,95,18,170,-93,10490,6838,805,2847,JAWA TENGAH
2020-08-07,179,5,171,3,10669,7009,810,2850,JAWA TENGAH
2020-08-08,66,9,56,1,10735,7065,819,2851,JAWA TENGAH
2020-08-09,100,3,55,42,10835,7120,822,2893,JAWA TENGAH
2020-08-10,56,3,146,-93,10891,7266,825,2800,JAWA TENGAH
2020-08-11,59,2,107,-50,10950,7373,827,2750,JAWA TENGAH
2020-08-12,142,13,111,18,11092,7484,840,2768,JAWA TENGAH
2020-08-13,170,12,95,63,11262,7579,852,2831,JAWA TENGAH
2020-08-14,158,7,47,104,11420,7626,859,2935,JAWA TENGAH
2020-08-15,101,4,54,43,11521,7680,863,2978,JAWA TENGAH
2020-08-16,130,7,49,74,11651,7729,870,3052,JAWA TENGAH
2020-08-17,29,3,33,-7,11680,7762,873,3045,JAWA TENGAH
2020-08-18,99,10,77,12,11779,7839,883,3057,JAWA TENGAH
2020-08-19,116,7,119,-10,11895,7958,890,3047,JAWA TENGAH
2020-08-20,139,2,112,25,12034,8070,892,3072,JAWA TENGAH
2020-08-21,76,5,85,-14,12110,8155,897,3058,JAWA TENGAH
2020-08-22,89,13,117,-41,12199,8272,910,3017,JAWA TENGAH
2020-08-23,145,9,48,88,12344,8320,919,3105,JAWA TENGAH
2020-08-24,118,4,85,29,12462,8405,923,3134,JAWA TENGAH
2020-08-25,168,20,90,58,12630,8495,943,3192,JAWA TENGAH
2020-08-26,122,24,138,-40,12752,8633,967,3152,JAWA TENGAH
2020-08-27,202,23,173,6,12954,8806,990,3158,JAWA TENGAH
2020-08-28,205,22,99,84,13159,8905,1012,3242,JAWA TENGAH
2020-08-29,137,8,68,61,13296,8973,1020,3303,JAWA TENGAH
2020-08-30,117,11,71,35,13413,9044,1031,3338,JAWA TENGAH
2020-08-31,136,9,90,37,13549,9134,1040,3375,JAWA TENGAH
2020-09-01,156,12,100,44,13705,9234,1052,3419,JAWA TENGAH
2020-09-02,224,28,309,-113,13929,9543,1080,3306,JAWA TENGAH
2020-09-03,202,13,103,86,14131,9646,1093,3392,JAWA TENGAH
2020-09-04,151,5,99,47,14282,9745,1098,3439,JAWA TENGAH
2020-09-05,210,7,216,-13,14492,9961,1105,3426,JAWA TENGAH
2020-09-06,186,8,152,26,14678,10113,1113,3452,JAWA TENGAH
2020-09-07,220,5,126,89,14898,10239,1118,3541,JAWA TENGAH
2020-09-08,200,5,121,74,15098,10360,1123,3615,JAWA TENGAH
2020-09-09,222,11,128,83,15320,10488,1134,3698,JAWA TENGAH
2020-09-10,289,15,103,171,15609,10591,1149,3869,JAWA TENGAH
2020-09-11,455,2,148,305,16064,10739,1151,4174,JAWA TENGAH
2020-09-12,302,6,123,173,16366,10862,1157,4347,JAWA TENGAH
2020-09-13,232,6,84,142,16598,10946,1163,4489,JAWA TENGAH
2020-09-14,117,6,182,-71,16715,11128,1169,4418,JAWA TENGAH
2020-09-15,162,9,143,10,16877,11271,1178,4428,JAWA TENGAH
2020-09-16,275,12,99,164,17152,11370,1190,4592,JAWA TENGAH
2020-09-17,233,13,177,43,17385,11547,1203,4635,JAWA TENGAH
2020-09-18,154,8,322,-176,17539,11869,1211,4459,JAWA TENGAH
2020-09-19,219,30,307,-118,17758,12176,1241,4341,JAWA TENGAH
2020-09-20,248,8,225,15,18006,12401,1249,4356,JAWA TENGAH
2020-09-21,194,16,243,-65,18200,12644,1265,4291,JAWA TENGAH
2020-09-22,185,37,324,-176,18385,12968,1302,4115,JAWA TENGAH
2020-09-23,203,14,292,-103,18588,13260,1316,4012,JAWA TENGAH
2020-09-24,344,19,546,-221,18932,13806,1335,3791,JAWA TENGAH
2020-09-25,267,13,210,44,19199,14016,1348,3835,JAWA TENGAH
2020-09-26,304,12,172,120,19503,14188,1360,3955,JAWA TENGAH
2020-09-27,204,3,98,103,19707,14286,1363,4058,JAWA TENGAH
2020-09-28,236,7,163,66,19943,14449,1370,4124,JAWA TENGAH
2020-09-29,214,9,204,1,20157,14653,1379,4125,JAWA TENGAH
2020-09-30,173,3,170,0,20330,14823,1382,4125,JAWA TENGAH
2020-10-01,235,5,153,77,20565,14976,1387,4202,JAWA TENGAH
2020-10-02,274,15,152,107,20839,15128,1402,4309,JAWA TENGAH
2020-10-03,284,4,170,110,21123,15298,1406,4419,JAWA TENGAH
2020-10-04,241,2,150,89,21364,15448,1408,4508,JAWA TENGAH
2020-10-05,293,6,146,141,21657,15594,1414,4649,JAWA TENGAH
2020-10-06,320,5,252,63,21977,15846,1419,4712,JAWA TENGAH
2020-10-07,314,4,222,88,22291,16068,1423,4800,JAWA TENGAH
2020-10-08,261,8,212,41,22552,16280,1431,4841,JAWA TENGAH
2020-10-09,320,7,163,150,22872,16443,1438,4991,JAWA TENGAH
2020-10-10,324,14,220,90,23196,16663,1452,5081,JAWA TENGAH
2020-10-11,257,6,157,94,23453,16820,1458,5175,JAWA TENGAH
2020-10-12,193,5,219,-31,23646,17039,1463,5144,JAWA TENGAH
2020-10-13,357,8,235,114,24003,17274,1471,5258,JAWA TENGAH
2020-10-14,229,7,697,-475,24232,17971,1478,4783,JAWA TENGAH
2020-10-15,383,20,1759,-1396,24615,19730,1498,3387,JAWA TENGAH
2020-10-16,356,6,309,41,24971,20039,1504,3428,JAWA TENGAH
2020-10-17,326,9,264,53,25297,20303,1513,3481,JAWA TENGAH
2020-10-18,284,3,290,-9,25581,20593,1516,3472,JAWA TENGAH
2020-10-19,247,7,257,-17,25828,20850,1523,3455,JAWA TENGAH
2020-10-20,339,15,460,-136,26167,21310,1538,3319,JAWA TENGAH
2020-10-21,303,13,304,-14,26470,21614,1551,3305,JAWA TENGAH
2020-10-22,415,8,286,121,26885,21900,1559,3426,JAWA TENGAH
2020-10-23,454,12,372,70,27339,22272,1571,3496,JAWA TENGAH
2020-10-24,222,15,349,-142,27561,22621,1586,3354,JAWA TENGAH
2020-10-25,295,6,296,-7,27856,22917,1592,3347,JAWA TENGAH
2020-10-26,129,13,236,-120,27985,23153,1605,3227,JAWA TENGAH
2020-10-27,262,7,249,6,28247,23402,1612,3233,JAWA TENGAH
2020-10-28,249,9,253,-13,28496,23655,1621,3220,JAWA TENGAH
2020-10-29,294,6,190,98,28790,23845,1627,3318,JAWA TENGAH
2020-10-30,159,10,231,-82,28949,24076,1637,3236,JAWA TENGAH
2020-10-31,499,10,223,266,29448,24299,1647,3502,JAWA TENGAH
2020-11-01,377,7,275,95,29825,24574,1654,3597,JAWA TENGAH
2020-11-02,200,12,293,-105,30025,24867,1666,3492,JAWA TENGAH
2020-11-03,375,18,349,8,30400,25216,1684,3500,JAWA TENGAH
2020-11-04,437,11,280,146,30837,25496,1695,3646,JAWA TENGAH
